titulo,data,url,
Corrupção causa demissão de ministro do PCdoB,2011-11-13T18:33:34-03:00,https://averdade.org.br/2011/11/corrupcao-causa-demissao-de-ministro-do-pcdob/,
Cartas: Saúde falida também em São Paulo,2011-11-13T18:38:42-03:00,https://averdade.org.br/2011/11/cartas-saude-falida-tambem-em-sao-paulo/,
Quem mandou matar Kadafi,2011-11-14T21:25:44-03:00,https://averdade.org.br/2011/11/quem-mandou-matar-kadafi/,
O desaparecimento de vítimas da ditadura é crime contra a humanidade,2012-02-08T21:13:46-03:00,https://averdade.org.br/2011/11/o-desaparecimento-de-vitimas-da-ditadura-e-crime-contra-a-humanidade/,
Crescimento capitalista aumenta submissão do Brasil ao capital estrangeiro,2012-02-23T16:33:14-03:00,https://averdade.org.br/2012/02/crescimento-capitalista-aumenta-submissao-do-brasil-ao-capital-estrangeiro/,
Bancários derrotam intransigência de banqueiros,2011-11-13T19:18:13-03:00,https://averdade.org.br/2011/11/bancarios-derrotam-intransigencia-de-banqueiros/,
Luta dos professores continua no Ceará,2011-11-13T19:28:03-03:00,https://averdade.org.br/2011/11/luta-dos-professores-continua-no-ceara/,
Greve dos trabalhadores dos Correios conquista vitórias,2011-11-13T19:34:59-03:00,https://averdade.org.br/2011/11/greve-dos-trabalhadores-dos-correios-conquista-vitorias/,
Sindmoto é fundado em Lagoa do Carro,2011-11-13T19:37:46-03:00,https://averdade.org.br/2011/11/sindmoto-e-fundado-em-lagoa-do-carro/,
Sindlimp-PB realiza eleição para renovar Diretoria,2011-11-13T19:40:46-03:00,https://averdade.org.br/2011/11/sindlimp-pb-realiza-eleicao-para-renovar-diretoria/,
Jornalistas de todo o país se reúnem em Natal,2011-11-13T19:43:38-03:00,https://averdade.org.br/2011/11/jornalistas-de-todo-o-pais-se-reunem-em-natal/,
Posse da nova Diretoria do SINDJOR-PB,2011-11-13T19:47:36-03:00,https://averdade.org.br/2011/11/posse-da-nova-diretoria-do-sindjor-pb/,
MLB realiza 3º Congresso Nacional e reafirma luta por uma vida digna e pelo socialismo,2012-02-15T11:38:18-03:00,https://averdade.org.br/2011/11/mlb-realiza-3%c2%ba-congresso-nacional-e-reafirma-luta-por-uma-vida-digna-e-pelo-socialismo/,
Delegadas do MLB denunciam caos na Saúde de Brasília,2011-11-13T20:06:23-03:00,https://averdade.org.br/2011/11/delegadas-do-mlb-denunciam-caos-na-saude-de-brasilia/,
Pobres sofrem com falta de equipamentos no Hospital Regional de Patos,2011-11-13T20:17:47-03:00,https://averdade.org.br/2011/11/pobres-sofrem-com-falta-de-equipamentos-no-hospital-regional-de-patos/,
Mulheres se unem contra a violência no Ceará,2012-02-19T19:56:10-03:00,https://averdade.org.br/2011/11/mulheres-se-unem-contra-a-violencia-no-ceara/,
Protesto contra aumento das passagens para Maceió,2011-11-13T20:24:20-03:00,https://averdade.org.br/2011/11/protesto-contra-aumento-das-passagens-para-maceio/,
Só com organização e luta educação será prioridade,2011-11-13T20:30:16-03:00,https://averdade.org.br/2011/11/so-com-organizacao-e-luta-educacao-sera-prioridade/,
Estudantes lutam contra transferência de curso na UNA,2011-11-13T20:32:24-03:00,https://averdade.org.br/2011/11/estudantes-lutam-contra-transferencia-de-curso-na-una/,
Lições de Che Guevara,2012-01-27T13:22:32-03:00,https://averdade.org.br/2011/11/licoes-de-che-guevara/,
Argentina pune militares por crimes durante ditadura,2011-11-13T20:39:36-03:00,https://averdade.org.br/2011/11/argentina-pune-militares-por-crimes-durante-ditadura/,
Wikileaks denuncia que William Waack é informante da CIA,2017-11-09T11:57:57-03:00,https://averdade.org.br/2011/11/wikileaks-denuncia-que-william-waack-e-informante-da-cia/,
Analfabetismo funcional atinge 14% da população alemã,2011-11-14T21:25:30-03:00,https://averdade.org.br/2011/11/analfabetismo-funcional-atinge-14-da-populacao-alema/,
A luta do Gayones na Venezuela,2011-11-13T20:46:37-03:00,https://averdade.org.br/2011/11/a-luta-do-gayones-na-venezuela/,
Neusa Alves: “Que todos e todas venham para a luta”,2012-02-15T09:05:17-03:00,https://averdade.org.br/2011/11/neusa-alves-que-todos-e-todas-venham-para-a-luta/,
No tempo das borboletas,2012-02-15T09:08:48-03:00,https://averdade.org.br/2011/11/no-tempo-das-borboletas/,
"“A arte não é neutra, nem apartidária”",2012-02-03T14:30:38-03:00,https://averdade.org.br/2011/11/%e2%80%9ca-arte-nao-e-neutra-nem-apartidaria%e2%80%9d/,
"Clara Zetkin, lutadora pela libertação da mulher trabalhadora",2012-03-20T23:36:06-03:00,https://averdade.org.br/2011/11/clara-zetkin-lutadora-pela-libertacao-da-mulher-trabalhabora/,
A maneira de trabalhar entre as mulheres,2011-11-14T21:21:55-03:00,https://averdade.org.br/2011/11/a-maneira-de-trabalhar-entre-as-mulheres/,
Trecho perdido da entevista de Stalin a Emil Ludwig,2011-11-22T14:38:26-03:00,https://averdade.org.br/2011/11/trecho-perdido-da-entevista-de-stalin-a-emil-ludwig/,
Democracia made in USA,2011-11-16T17:45:59-03:00,https://averdade.org.br/2011/11/democracia-made-in-usa/,
A crise na Itália e a reorganização dos trabalhadores,2012-02-18T20:46:15-03:00,https://averdade.org.br/2011/11/a-crise-na-italia-e-a-reorganizacao-dos-trabalhadores/,
Comunicado das FARC-EP: A luta continua,2011-11-19T16:02:47-03:00,https://averdade.org.br/2011/11/a-luta-continua/,
Artistas contra a Usina de Belo Monte,2011-11-20T17:31:00-03:00,https://averdade.org.br/2011/11/artistas-contra-a-usina-de-belo-monte/,
Novo livro sobre as FARC-EP desfaz mitos sobre a guerrilha,2012-02-24T00:11:22-03:00,https://averdade.org.br/2011/11/novo-livro-sobre-as-farc-ep-desfaz-mitos-sobre-a-guerrilha/,
Egito: sete mortos nos confrontos do fim-de-semana,2011-11-22T14:37:06-03:00,https://averdade.org.br/2011/11/egito-sete-mortos-nos-confrontos-do-fim-de-semana/,
Marcha pelo fim da Violência Contra as Mulheres,2012-02-15T09:04:19-03:00,https://averdade.org.br/2011/11/marcha-pelo-fim-da-violencia-contra-as-mulheres/,
Professores do RS em greve contra o ensino politécnico e pelo piso salarial,2011-12-02T13:35:43-03:00,https://averdade.org.br/2011/12/professores-do-rs-em-greve-contra-o-ensino-politecnico-e-pelo-piso-salarial/,
Servidores do Judiciário Gaúcho continuam greve,2011-12-02T13:41:58-03:00,https://averdade.org.br/2011/12/servidores-do-judiciario-gaucho-continuam-greve/,
Países imperialistas impõem novas sanções ao Irã,2012-02-08T13:04:56-03:00,https://averdade.org.br/2011/12/paises-imperialistas-impoem-novas-sancoes-ao-ira/,
Egípcios exigem queda de junta militar,2011-12-06T18:04:57-03:00,https://averdade.org.br/2011/12/egipcios-exigem-queda-de-junta-militar/,
"Adeus, Sócrates",2011-12-06T18:05:11-03:00,https://averdade.org.br/2011/12/adeus-socrates/,
Professsores e estudantes protestam na Argentina,2011-12-04T21:14:20-03:00,https://averdade.org.br/2011/12/professsores-e-estudantes-protestam-na-argentina/,
Barulho de Cabral é pra proteger cartel do petróleo,2011-12-04T21:11:27-03:00,https://averdade.org.br/2011/12/barulho-de-cabral-e-pra-proteger-cartel-do-petroleo/,
Ditadura de Pinochet pode ter envenenado Pablo Neruda,2012-01-27T14:47:33-03:00,https://averdade.org.br/2011/12/ditadura-de-pinochet-pode-ter-envenenado-pablo-neruda/,
"Com luta, operários da construção conquistam aumento",2011-12-06T18:09:38-03:00,https://averdade.org.br/2011/12/com-luta-operarios-da-construcao-conquistam-aumento/,
Operários das obras da copa batem um bolão por seus direitos,2012-02-03T19:56:35-03:00,https://averdade.org.br/2011/12/operarios-das-obras-da-copa-batem-um-bolao-por-seus-direitos/,
Professores do RS em greve contra o ensino politécnico e pelo piso salarial,2012-03-14T11:24:24-03:00,https://averdade.org.br/2011/12/professores-do-rs-em-greve-contra-o-ensino-politecnico-e-pelo-piso-salarial-2/,
Marighella é anistiado e homenageado no seu 100° aniversário de vida,2012-01-27T14:58:48-03:00,https://averdade.org.br/2011/12/marighella-e-anistiado-e-homenageado-no-seu-100-aniversario-de-vida/,
Mumia Abu-Jamal não será mais executado,2011-12-07T17:50:53-03:00,https://averdade.org.br/2011/12/mumia-abu-jamal-nao-sera-mais-executado/,
Sócrates:  “Poucos se preocupam com o bem estar coletivo”,2012-01-27T15:09:46-03:00,https://averdade.org.br/2011/12/socrates-poucos-se-preocupam-com-o-bem-estar-coletivo/,
Beth Carvalho: “A CIA quer acabar com o samba”,2012-01-27T15:03:20-03:00,https://averdade.org.br/2011/12/beth-carvalho-a-cia-quer-acabar-com-o-samba/,
Aprovado: militares estão a um passo de ter poder “supremo” nos EUA,2011-12-14T19:44:17-03:00,https://averdade.org.br/2011/12/aprovado-militares-estao-a-um-passo-de-ter-poder-supremo-nos-eua/,
CUT-DF realiza ato pela libertação de cubanos presos nos EUA,2011-12-15T14:37:44-03:00,https://averdade.org.br/2011/12/cut-df-realiza-ato-pela-libertacao-de-cubanos-presos-nos-eua/,
A “Viena Vermelha” – Exemplo histórico de habitação social,2011-12-15T12:53:47-03:00,https://averdade.org.br/2011/12/a-viena-vermelha-exemplo-historico-de-habitacao-social/,
"Shostakovich, Prokofiev e a música erudita na União Soviética",2015-01-13T09:12:37-03:00,https://averdade.org.br/2011/12/shostakovich-e-prokofiev-e-a-musica-erudita-na-uniao-sovietica/,
Fortaleza registra 42 casos de agressão à mulher por dia,2012-02-15T09:03:39-03:00,https://averdade.org.br/2011/12/fortaleza-registra-42-casos-de-agressao-a-mulher-por-dia/,
Crise econômica leva estudantes inglesas à prostituição,2012-02-15T09:03:27-03:00,https://averdade.org.br/2011/12/crise-economica-leva-estudantes-inglesas-a-prostituicao/,
Campanha Natal Sem Fome,2011-12-16T00:27:10-03:00,https://averdade.org.br/2011/12/campanha-natal-sem-fome/,
MLB – PA organiza Campanha Natal Sem Fome e garante 150 cestas básicas,2011-12-17T21:05:27-03:00,https://averdade.org.br/2011/12/mlb-pa-organiza-campanha-natal-sem-fome-e-garante-150-cestas-basicas/,
Brigada do Jornal A Verdade no Rio de Janeiro,2011-12-21T21:23:20-03:00,https://averdade.org.br/2011/12/brigada-do-jornal-a-verdade-no-rj/,
Carnaíba: 1º lugar geral na educação em Pernambuco,2011-12-28T10:12:11-03:00,https://averdade.org.br/2011/12/carnaiba-1o-lugar-geral-na-educacao-em-pernambuco/,
Educação pública vai mal e professores vão à luta,2011-12-28T10:21:33-03:00,https://averdade.org.br/2011/12/educacao-publica-vai-mal-e-professores-vao-a-luta/,
Um livro para ler de um fôlego,2011-12-29T16:24:31-03:00,https://averdade.org.br/2011/12/um-livro-para-ler-de-um-folego/,
“A Vale e os produtores de gado querem fragmentar o Estado do Pará”,2011-12-28T10:28:53-03:00,https://averdade.org.br/2011/12/a-vale-e-os-produtores-de-gado-querem-fragmentar-o-estado-do-para/,
Cinco anos sem reajuste,2011-12-28T10:41:55-03:00,https://averdade.org.br/2011/12/cinco-anos-sem-reajuste/,
Estudantes lutam contra repressão na USP,2011-12-28T10:47:06-03:00,https://averdade.org.br/2011/12/estudantes-lutam-contra-repressao-na-usp/,
Congresso da JRE exige liberdade de Marcelo Rivera,2011-12-28T10:52:24-03:00,https://averdade.org.br/2011/12/congresso-da-jre-exige-liberdade-de-marcelo-rivera/,
Posse da nova Diretoria do DCE-UFRPE,2011-12-28T10:57:28-03:00,https://averdade.org.br/2011/12/posse-da-nova-diretoria-do-dce-ufrpe/,
Estudantes cariocas organizam nova entidade,2011-12-28T11:01:24-03:00,https://averdade.org.br/2011/12/estudantes-cariocas-organizam-nova-entidade/,
Hospitais geridos por OSSs custam mais ao Estado,2011-12-28T11:04:03-03:00,https://averdade.org.br/2011/12/hospitais-geridos-por-osss-custam-mais-ao-estado/,
Integração ameaçada em Diadema,2011-12-28T11:08:45-03:00,https://averdade.org.br/2011/12/integracao-ameacada-em-diadema/,
A crise do Judiciário,2011-12-28T11:11:07-03:00,https://averdade.org.br/2011/12/a-crise-do-judiciario/,
Uso de agrotóxicos não diminuiu a fome no mundo,2011-12-28T11:17:54-03:00,https://averdade.org.br/2011/12/uso-de-agrotoxicos-nao-diminuiu-a-fome-no-mundo/,
Encontro de sindicalismo classista convoca trabalhadores à luta contra o capital,2011-12-28T13:15:30-03:00,https://averdade.org.br/2011/12/encontro-de-sindicalismo-classista-convoca-trabalhadores-a-luta-contra-o-capital/,
Eleições derrotam social democracia na Espanha,2013-01-16T00:01:34-03:00,https://averdade.org.br/2011/12/eleicoes-derrotam-social-democracia-na-espanha/,
As raízes da violência contra a mulher,2012-02-15T09:02:31-03:00,https://averdade.org.br/2011/12/as-raizes-da-violencia-contra-a-mulher/,
Conferência de Mulheres das Américas é lançada em Pernambuco,2012-02-15T22:48:30-03:00,https://averdade.org.br/2011/12/conferencia-de-mulheres-das-americas-e-lancada-em-pernambuco/,
Morte e Vida Severina: retrato da desigualdade,2011-12-28T11:45:44-03:00,https://averdade.org.br/2011/12/morte-e-vida-severina-retrato-da-desigualdade/,
"Menucci, um maestro de luta",2011-12-28T11:48:04-03:00,https://averdade.org.br/2011/12/menucci-um-maestro-de-luta/,
Dados do IBGE revelam necessidade de transformação social,2012-02-03T12:03:53-03:00,https://averdade.org.br/2011/12/dados-do-ibge-revelam-necessidade-de-transformacao-social/,
Ditadura do capital financeiro desemprega milhões no mundo,2012-01-31T08:52:04-03:00,https://averdade.org.br/2011/12/ditadura-do-capital-financeiro-desemprega-milhoes-no-mundo/,
A Verdade comemora 12 anos no Ceará,2012-01-27T14:43:30-03:00,https://averdade.org.br/2011/12/a-verdade-comemora-12-anos-no-ceara/,
MLB denuncia fome no país e conquista cestas básicas,2011-12-28T12:37:25-03:00,https://averdade.org.br/2011/12/mlb-denuncia-fome-no-pais-e-conquista-cestas-basicas/,
MLB entrega cestas básicas em Belém,2011-12-28T12:53:53-03:00,https://averdade.org.br/2011/12/mlb-entrega-cestas-basicas-em-belem/,
Festa de A Verdade em São Paulo,2011-12-30T10:14:15-03:00,https://averdade.org.br/2011/12/festa-de-a-verdade-em-sao-paulo/,
Congresso Extraordinário da UJR: o orgulho de ser comunista,2012-01-05T22:42:50-03:00,https://averdade.org.br/2011/12/congresso-extraordinario-da-ujr-o-orgulho-de-ser-comunista/,
Mensagem 2012 do PCR,2011-12-30T10:38:33-03:00,https://averdade.org.br/2011/12/mensagem-2012-do-pcr/,
MLB realiza Campanha Natal Sem Fome e conquista cestas básicas no Piaui,2011-12-30T11:28:32-03:00,https://averdade.org.br/2011/12/mlb-realiza-campanha-natal-sem-fome-e-conquista-cestas-basicas-no-piaui/,
"Iraque: o fim de uma guerra injusta, ilegal e covarde",2012-02-08T12:53:36-03:00,https://averdade.org.br/2011/12/iraque-o-fim-de-uma-guerra-injusta-ilegal-e-covarde/,
Sócrates: “Fidel representa o meu sonho de sociedade”,2012-01-27T14:42:27-03:00,https://averdade.org.br/2011/12/fidel-representa-o-meu-sonho-de-sociedade/,
Juventude norte-americana prefere o socialismo,2012-01-27T14:30:52-03:00,https://averdade.org.br/2012/01/juventude-norte-americana-prefere-o-socialismo/,
Encontrada ópera inédita de Shostakovich,2012-02-18T13:59:55-03:00,https://averdade.org.br/2012/01/encontrada-opera-inedita-de-shostakovich/,
Nota do MLC à greve dos policiais e bombeiros militares do Ceará,2012-01-05T12:38:14-03:00,https://averdade.org.br/2012/01/nota-do-mlc-a-greve-dos-policiais-e-bombeiros-militares-do-ceara/,
"Morre Carminha, presidente da Associação dos Moradores da Vila Corumbiara",2012-01-05T22:41:53-03:00,https://averdade.org.br/2012/01/morre-carminha-presidente-da-associacao-dos-moradores-da-vila-corumbiara/,
Minas Gerais sofre com descaso político em tempos de chuvas,2012-01-05T23:18:19-03:00,https://averdade.org.br/2012/01/minas-gerais-sofre-com-descaso-politico-em-tempos-de-chuvas/,
"No Iraque, soldados ingleses espancam crianças",2012-01-06T08:02:03-03:00,https://averdade.org.br/2012/01/no-iraque-soldados-ingleses-espancam-criancas/,
Denúncia: marinha acusada de matar quilombolas,2012-01-06T08:01:10-03:00,https://averdade.org.br/2012/01/denuncia-marinha-acusada-de-matar-quilombolas/,
O que o Facebook faz com suas mensagens?,2012-02-16T09:30:31-03:00,https://averdade.org.br/2012/01/o-que-o-facebook-faz-com-suas-mensagens/,
Situação em Teresina é fruto da indignação popular,2012-02-03T16:12:54-03:00,https://averdade.org.br/2012/01/situacao-em-teresina-e-fruto-da-indignacao-popular/,
Soldados americanos urinam em cadáveres no Afeganistão,2012-01-24T07:49:14-03:00,https://averdade.org.br/2012/01/soldados-americanos-urinam-em-tres-cadaveres-no-afeganistao/,
"Morre espião soviético que salvou a vida de Stalin, Roosevelt e Churchill",2012-01-13T14:46:18-03:00,https://averdade.org.br/2012/01/morre-espiao-sovietico-que-salvou-a-vida-de-stalin-roosevelt-e-churchill/,
"Pão, Terra e Liberdade: A insurreição popular de 1935",2012-01-16T13:14:06-03:00,https://averdade.org.br/2012/01/pao-terra-e-liberdade-a-insurreicao-popular-de-1935/,
Como morreu Baumgarten,2012-01-15T13:46:05-03:00,https://averdade.org.br/2012/01/como-morreu-baumgarten/,
"Biografia de Lênin, o gênio do proletariado",2013-04-22T12:30:04-03:00,https://averdade.org.br/2012/01/lenin-o-genio-do-proletariado/,
Desigualdade social volta a números de 1918 na Inglaterra,2012-01-27T14:26:11-03:00,https://averdade.org.br/2012/01/desigualdade-social-volta-a-numeros-de-1918-na-inglaterra/,
Lagarde e o petróleo da Nigéria e Brasil,2012-02-01T14:17:25-03:00,https://averdade.org.br/2012/01/lagarde-e-o-petroleo-da-nigeria-e-brasil/,
O petróleo é nosso! Povo brasileiro foi às ruas defender a soberania nacional,2012-04-20T10:55:05-03:00,https://averdade.org.br/2012/01/o-petroleo-e-nosso-povo-brasileiro-foi-as-ruas-defender-a-soberania-nacional/,
"Elis Regina, Dom Helder e uma carta para um preso político",2012-01-27T14:23:00-03:00,https://averdade.org.br/2012/01/elis-regina-dom-helder-e-uma-carta-para-um-preso-politico/,
Reintegração de posse no Pinheirinho: lei para quem?,2012-02-14T17:07:52-03:00,https://averdade.org.br/2012/01/reintegracao-de-posse-no-pinheirinho-lei-para-quem/,
Festa de 12 anos do Jornal A Verdade no RJ,2012-01-25T22:21:50-03:00,https://averdade.org.br/2012/01/festa-de-12-anos-do-jornal-a-verdade-no-rj/,
O massacre de Pinheirinho,2012-01-26T20:28:03-03:00,https://averdade.org.br/2012/01/o-massacre-de-pinheirinho/,
Terrorismo de Estado em Pinheirinho,2012-01-26T20:30:14-03:00,https://averdade.org.br/2012/01/terrorismo-de-estado-em-pinheirinho/,
Que viva o Pinheirinho!,2012-02-14T17:07:42-03:00,https://averdade.org.br/2012/01/que-viva-o-pinheirinho/,
